PRICE,YEAR_BUILT,SQUARE_FEET,NUM_BEDROOMS,NUM_BATHROOMS,LOT_ACRES,GARAGE_SPACES,FRONT_PORCH,DECK
494209,1990,3613.398942509318,6,1.5,0.98,0,0,1
420959,2001,2511.395387836363,6,2.5,1.45,1,1,0
388389,2001,2328.263131718725,3,3.0,1.61,2,1,1
249095,1997,1892.3050369612315,4,1.0,1.35,0,0,0
508518,1994,3328.45356209425,6,3.0,0.95,1,1,0
537960,1988,3789.404924608333,5,3.0,0.97,1,1,0
451315,1983,3341.434445553416,5,2.5,0.84,2,1,0
485149,1997,3241.6614704485155,6,1.5,0.76,1,1,0
267646,1978,2548.640178714236,2,2.5,1.19,1,1,1
399557,2006,2260.047198087193,6,2.5,0.87,1,0,1
308130,1974,2778.5390346212066,4,2.0,1.09,2,1,1
445568,1994,2978.454710120227,5,2.0,0.92,2,0,1
385458,1997,2790.7233756819733,5,1.0,0.79,0,0,0
584956,2008,3572.043605688231,5,2.0,1.61,0,0,0
453601,2002,2788.012664588781,4,1.0,1.36,3,1,0
341914,1991,2824.760989142664,3,1.0,0.88,0,1,0
405530,1992,2927.8703161520484,4,3.0,1.09,0,0,1
329595,2002,2142.638092192015,2,3.0,0.88,1,0,1
543964,1987,3729.095993507141,6,1.5,1.14,3,1,0
274399,1981,2268.994823307495,6,2.5,0.77,1,0,1
406784,1982,3040.893818025186,5,1.5,1.21,3,0,0
472656,1994,3307.711324714397,4,1.0,1.1,2,1,0
634506,2009,4092.04054491158,2,1.0,1.38,1,1,0
455917,1986,3456.782611205992,4,1.0,1.16,2,1,1
501395,1998,2980.6349417447886,6,2.0,1.62,3,0,1
307231,1987,2093.876398866477,6,2.0,1.21,3,1,1
381984,2010,2098.562742717757,3,2.5,0.98,2,0,1
323569,1989,2606.133196889324,3,1.5,1.01,1,1,1
423595,1977,3253.636972772282,5,3.0,1.37,2,0,1
617332,1990,4691.215536995136,3,1.0,0.91,0,1,0
401950,1995,2740.3377845687464,5,1.0,1.06,2,0,1
405523,1982,3200.489634268242,5,1.5,1.53,1,1,1
526328,1993,3867.853915474272,4,1.5,0.91,0,1,0
693417,2007,4046.4496326150056,5,2.0,1.43,3,1,1
373233,1997,2326.2231555668127,5,2.5,1.12,2,0,0
367845,2003,2354.300692387926,2,1.0,0.98,3,1,0
468289,2006,2847.2655696408738,3,1.0,1.08,3,1,0
644871,1986,4452.143636072431,6,1.5,0.97,3,0,0
402504,1994,2953.362720736318,5,1.5,0.8,0,1,1
460159,1990,3238.395419950097,6,2.0,0.96,1,0,0
462162,1988,3375.080042356496,5,3.0,1.06,0,1,0
510026,1990,3680.510363831312,5,2.5,1.03,0,0,0
504548,2009,3253.656541057939,2,2.0,1.1,0,0,0
619014,2005,3851.7608034271,4,2.5,1.25,1,1,0
555323,2003,3582.486886403245,6,1.5,1.03,0,1,1
613641,1989,4222.607412148836,5,1.5,0.85,3,1,1
476168,2008,2815.790483435483,5,2.0,0.92,1,1,1
470443,1998,3321.9581569605893,2,1.0,0.81,2,0,0
450966,1989,3221.775588230015,4,2.0,1.18,2,0,0
624853,2000,3893.023829392462,6,1.0,1.06,3,1,0
478514,1986,3540.098218692558,6,2.5,1.0,0,0,1
409796,1993,2999.3089161625044,2,1.5,1.16,2,0,0
320692,1984,2866.2829723346995,2,1.0,1.05,1,1,1
261130,1986,2052.8691677691886,6,2.5,0.38,1,1,0
554600,2007,3416.334717503368,6,1.0,0.81,1,1,0
345405,1992,2904.367436128782,2,1.0,0.65,0,1,0
304075,1991,2310.8381623411265,4,3.0,0.83,0,1,0
610898,2004,3893.989903379411,4,2.5,0.62,1,0,1
420334,1994,3292.2322758983955,2,1.0,1.1,0,1,1
591044,2003,4085.2973330865034,2,1.5,1.05,0,0,1
295858,1988,2562.3875866477783,2,1.0,1.1,1,0,0
188756,2002,1150.707907699097,2,2.5,0.91,2,0,0
337588,2000,2297.922581844884,3,2.5,0.36,1,0,0
572492,2010,3571.2862798731194,2,1.5,0.62,2,1,1
560526,1994,3983.177257831469,3,3.0,0.87,0,1,1
493560,2003,3148.068852107639,4,1.0,1.09,2,0,1
602211,2005,3849.7458718755142,4,2.5,1.15,0,1,0
427566,2005,2620.774007421043,2,2.0,0.63,3,0,0
340427,1992,2352.18225946279,2,3.0,0.84,3,0,0
519343,2002,3196.6239477500835,5,1.0,0.99,3,1,0
326922,1978,2840.817983851731,5,2.5,1.22,0,1,0
77043,1984,1084.625575936946,4,1.5,0.79,1,0,1
709294,1996,4630.298147031693,6,2.5,1.15,1,0,0
277182,2006,1747.2161407445203,3,1.5,0.84,1,0,1
468799,1998,3144.331177195409,3,1.5,0.31,3,0,0
334529,1996,2445.860550948224,3,2.5,1.01,0,0,0
412104,1991,2957.6985095091195,6,1.0,1.23,1,1,1
403456,1990,2781.37591230803,6,1.0,0.75,3,1,1
297009,1989,2163.0615807093163,6,2.5,0.67,1,0,0
589390,2005,3465.26977504124,4,2.5,1.14,3,1,1
664938,1995,4677.592497278006,2,1.0,1.22,2,1,1
577290,2004,3702.605279722653,3,1.5,0.96,2,0,1
330773,1994,2296.8234642308903,4,3.0,0.75,1,1,0
370928,2005,2106.19275858445,2,3.0,1.0,3,1,0
438327,1997,2733.5198300943835,6,2.5,0.72,2,1,1
346028,1975,3094.5241549398143,6,1.5,0.29,1,0,0
273299,1995,2000.660478165756,2,2.0,0.88,2,1,1
211199,1984,1871.6638393367643,6,2.0,1.03,0,1,0
312610,1986,2495.4019837738733,4,2.5,0.72,1,1,0
332721,2001,2381.1424434391183,3,1.0,0.37,1,1,0
310972,1988,2375.1473918553397,2,2.0,0.98,3,1,0
424744,1992,3187.630637436161,3,1.5,0.94,1,0,0
512570,1976,3949.135156018224,5,1.5,1.18,3,1,1
463054,1990,3134.6944933750324,6,1.0,1.19,3,0,0
573471,2000,3804.479100941959,3,2.5,1.02,1,0,0
378173,2006,2308.1560786604664,2,2.0,1.13,2,1,0
401311,2010,2444.4103359308046,3,2.5,0.81,0,1,1
476377,1998,2916.516456667837,5,3.0,1.26,2,0,0
403852,1990,3150.680353712545,5,1.0,0.75,0,1,0
569155,1989,4187.36831448139,3,2.5,0.57,1,1,1
578085,1998,3577.9049248959677,6,1.5,1.26,3,1,0
571990,2008,3627.938640292661,3,2.5,1.02,0,0,1
383442,1994,2681.95331990841,4,2.5,0.91,1,1,0
477037,1987,3684.5826791109976,5,1.5,0.79,0,0,0
581534,2013,3419.563109807986,5,1.5,0.74,1,0,0
626737,1997,4281.584845209036,3,2.5,0.8,1,0,1
486740,1995,3414.934232706747,3,3.0,1.3,0,1,1
345686,1987,2865.9068703500025,5,1.0,0.72,0,1,1
373352,1992,2867.013932816094,3,1.0,1.22,1,0,1
275627,1992,1897.186578230611,5,3.0,1.07,1,0,1
638603,1994,4247.691571647925,6,1.5,0.93,2,1,1
584134,1981,4298.232992718941,4,3.0,0.96,2,1,0
561068,1998,3760.789027220389,4,2.5,0.63,1,1,1
348931,1981,2994.543406657924,2,1.0,0.65,3,1,0
541200,2017,3067.0000016992785,4,1.0,1.41,1,0,1
559403,2007,3559.3559418177592,3,3.0,0.7,0,0,1
539273,2004,3377.8231852620183,2,2.5,1.34,2,0,1
416472,1980,3509.4830097527306,3,3.0,0.67,0,1,1
262298,2013,1370.3220851245574,5,2.0,0.45,0,1,0
401472,1985,2953.8145398096995,6,2.5,1.06,1,0,0
205568,1999,1274.1219621202476,6,1.5,1.13,1,1,0
496221,1981,3831.473348091785,5,2.0,1.1,1,1,1
637768,2002,3805.125800247585,5,3.0,0.8,3,0,0
281959,1987,2481.399662514396,3,1.5,1.15,0,0,0
367595,1995,2641.63633125912,3,1.0,1.09,2,0,1
562898,1994,3706.655985046848,5,2.5,0.96,2,1,0
580293,2004,3713.956604121454,4,2.0,0.88,1,0,1
471503,2007,2793.6875583699666,4,1.0,0.83,3,1,0
479134,1984,3944.566306907199,2,2.0,0.83,0,1,1
51793,1976,1235.9597546898756,4,2.0,0.76,0,1,0
369702,1996,2583.3521573427256,6,1.5,0.98,0,1,1
249835,1982,2297.905931637108,3,2.0,1.01,1,1,0
464466,1990,3466.774471156636,2,1.0,0.63,3,0,0
320504,1999,1688.363858055972,6,3.0,1.15,3,1,0
453801,2004,3118.3418714964064,3,1.0,1.07,0,1,0
280753,1991,2107.3572536442016,4,2.5,0.81,1,0,1
302296,1987,2444.975010650358,6,1.0,1.37,0,0,1
317032,2005,1609.216365168793,6,3.0,0.71,2,0,1
422410,2000,2731.402692541361,3,3.0,1.18,1,1,0
428996,2014,2132.976590187849,4,2.5,0.77,3,1,0
582410,2014,3232.7353532136804,4,2.5,1.0,2,0,1
651054,1994,4231.36583466135,5,2.0,1.09,3,1,1
436736,2006,2704.244633115851,4,2.5,1.24,0,1,0
457201,1988,3462.011360072905,2,2.0,0.86,2,0,0
380283,1981,2906.225199975718,4,3.0,1.29,2,1,1
461658,1996,3182.056875611189,2,2.5,0.79,2,0,0
281401,2010,1599.3449352280948,4,2.0,1.1,0,1,1
414659,1991,2768.060342239892,4,2.5,1.13,3,1,0
496559,1995,3218.39715060336,6,1.0,0.92,3,0,0
453667,1991,3081.4499616988983,5,3.0,1.43,1,1,0
305046,2001,2010.6450361924265,3,3.0,1.23,0,1,1
321951,1992,2557.009019071294,2,2.5,1.06,0,0,1
377094,2000,2632.6302813204334,4,1.5,0.98,0,1,0
484000,1994,3313.6677706893383,5,1.0,1.13,2,1,1
419737,1993,2959.583416894932,5,1.5,1.22,1,1,0
274640,2004,1892.6057829063184,2,2.0,1.05,0,1,1
547748,1999,3447.320773315336,6,2.5,1.21,1,0,1
354826,1989,2726.177603051898,2,2.0,1.06,2,1,1
554130,1988,3895.870065003288,4,2.5,1.15,2,1,1
364278,1987,3130.853395060975,2,1.0,1.31,0,0,1
351770,1989,2675.1354184313423,3,2.5,1.2,1,1,0
517249,1989,3677.329784482116,6,1.5,1.21,1,1,0
389745,1986,2821.301437395935,3,2.5,1.27,3,0,0
376444,1999,2431.9654286256027,5,2.5,0.61,1,0,1
446347,1974,3731.31991306471,5,2.0,1.11,1,0,0
294848,2007,1668.6569171563883,3,2.0,0.97,2,1,0
429510,1985,3635.403374592605,2,1.5,0.78,0,1,1
466756,2001,3096.3787104784874,5,1.5,1.32,0,0,0
379926,2000,2698.1750089341576,3,1.0,0.68,1,0,0
344908,1986,2671.722741214887,4,1.0,1.61,2,0,0
368371,1973,3316.4780689339404,4,2.0,1.06,1,0,1
472304,1995,3511.6962294076075,3,1.5,0.87,0,0,1
325833,1981,2473.5581023424515,5,2.0,1.32,3,1,0
342983,1995,2364.5579403708502,3,2.0,1.22,2,1,0
604498,2001,4069.656755324621,2,2.0,1.27,1,0,1
313073,1985,2464.4892259673807,3,1.5,1.06,3,1,1
405426,1994,3117.176879843032,3,1.0,1.19,0,0,1
452450,1995,3075.336176324287,6,2.0,1.41,0,0,1
516115,1990,3543.10472652307,5,1.5,0.81,3,0,1
389583,1991,2925.226125438058,2,2.0,0.72,2,1,1
89544,1986,967.96442671944,6,2.0,1.29,0,0,0
466089,1998,3232.2616728331104,6,1.0,0.75,0,1,1
595728,1984,4409.52520680397,4,1.5,1.12,2,1,1
443475,1984,3325.833412968453,5,1.5,1.14,2,1,0
419071,1993,2926.8083567719373,4,1.0,0.67,3,1,0
393114,2010,2336.764209613428,6,1.0,0.84,0,0,1
683455,1989,4466.370632111786,6,3.0,0.9,3,0,1
678146,2002,4124.974267768066,4,3.0,0.96,3,1,1
294076,1996,2109.840737477476,5,2.0,0.84,0,0,0
386445,2000,2262.3029848504284,5,2.0,1.14,3,1,0
321102,1992,2553.6806583690413,3,1.5,1.37,0,0,0
480331,1990,3463.876497220121,3,2.0,1.05,2,1,0
351370,1985,2709.1394382360663,4,2.5,0.5,2,0,1
302735,1983,2597.23497119639,3,1.0,1.21,2,1,0
529179,1988,3647.197782369907,3,3.0,1.14,3,1,0
481868,1995,3674.122394594749,2,1.0,1.05,0,1,0
662078,1997,4314.859299051473,5,3.0,0.99,1,1,0
299311,1975,2681.411087507602,4,3.0,1.14,1,0,0
549487,2011,2876.9164671373564,6,3.0,1.53,2,0,1
608178,2019,3274.1874711579994,5,2.0,0.47,2,1,0
460106,1999,3024.045653005458,3,2.0,1.1,2,0,0
235740,1981,2178.604151042843,4,3.0,0.93,0,0,0
240285,1993,1586.9046456781816,4,2.0,1.15,3,1,1
360859,1991,2617.0605270605142,3,1.0,1.22,3,1,0
421036,2005,2484.578817378978,6,2.0,0.89,1,1,0
584463,1979,4341.754852107385,6,2.5,1.38,1,1,1
528687,2006,3462.581263915815,5,1.0,0.62,0,0,1
254384,1985,1931.2273351348824,3,3.0,0.98,3,0,0
579487,2001,3498.9147630696907,5,2.5,0.81,3,1,0
596431,1988,4154.211238120079,5,2.5,0.72,2,0,1
620236,2008,4090.578898123968,3,1.0,1.11,0,1,0
214016,1977,2225.4428868889117,2,2.5,1.18,1,0,0
484700,2000,3134.0053846475275,4,1.0,0.64,3,1,0
506002,2019,3014.014505165525,2,1.5,0.76,0,1,1
437987,2002,2861.2482892240064,5,1.5,1.42,0,1,1
520110,1993,3319.7347974229788,5,3.0,0.81,3,0,0
416495,1986,3205.6380101375075,6,2.0,0.71,0,0,1
457838,1981,3700.9218191801856,6,1.5,0.68,0,1,0
379439,2004,2412.5981355696454,6,1.5,0.67,0,0,1
460981,1998,2853.208575477063,6,3.0,1.2,1,0,1
499001,1990,3497.3454718216053,3,2.0,0.96,3,1,0
255896,2000,1659.6440305733047,4,1.0,1.13,2,0,0
258507,1996,2019.7183639649968,2,2.5,0.87,0,1,1
278691,1973,3023.277332033213,3,1.0,0.68,0,1,1
291787,1994,2264.581886981964,3,2.0,1.14,0,0,0
456246,1978,3497.6464112284903,4,3.0,1.44,2,0,1
516197,2003,3224.649678955152,6,2.5,1.0,0,0,1
626288,1994,4122.5928735364505,6,2.0,0.86,2,0,1
449542,1992,3214.6196017695056,5,2.5,0.99,0,1,0
419952,2004,2739.682527025739,3,2.0,0.6,1,0,0
142614,1987,1522.0974297435412,5,1.0,0.62,0,0,1
167377,1983,1941.5187827578195,2,1.5,0.91,0,1,0
344257,1986,2811.0484873161386,3,2.0,0.84,1,0,0
515728,2004,2899.188049923903,6,3.0,1.39,2,1,1
270386,1995,1854.9097211490944,4,1.5,1.31,2,1,1
381043,2008,2064.6213251994614,5,3.0,1.09,1,1,0
287046,2000,1608.6439285359077,5,2.0,1.05,3,1,0
236128,1992,1714.8547757614438,2,3.0,1.26,2,0,0
496380,1988,3823.5344648298633,3,1.0,1.19,1,1,1
479828,1993,3532.8544610555546,4,2.0,0.66,0,1,0
355671,1985,2488.4763393166804,6,2.5,0.66,3,0,0
474696,1994,3375.9739202723404,3,1.0,1.22,2,0,1
486068,1996,3531.7928379444043,2,2.0,0.42,1,0,1
632362,2003,3848.4146561112766,4,2.5,1.84,2,1,1
678212,1998,4359.41409280462,3,2.5,1.12,3,0,1
410880,2004,2546.20032333614,6,2.0,0.93,0,0,1
380315,1999,2497.4374401916666,4,1.5,0.88,2,0,1
672630,1991,4515.533517754427,3,3.0,1.02,3,0,1
131715,1989,1016.437316380236,4,2.0,0.95,3,0,1
603927,1996,3821.850429744446,6,3.0,0.71,2,0,0
499058,1997,3500.7222498298875,4,1.0,0.93,1,0,1
594051,1998,3684.6740157568097,4,3.0,1.09,3,0,0
500419,2008,2669.799368281861,6,2.0,1.33,3,1,0
503465,1993,3226.101275372764,6,3.0,0.97,2,0,1
510463,2006,3424.08720654598,2,1.0,0.79,1,1,0
475533,2009,2561.5566216569487,6,3.0,1.42,1,1,0
349319,1993,2425.128920001668,2,3.0,1.37,2,1,1
615336,2000,4063.578305779247,3,2.0,0.72,2,0,1
349807,1999,2427.386308687164,2,2.5,0.88,1,1,1
360606,1992,2648.708246416538,5,1.0,1.22,1,0,0
435934,2003,2469.230541881445,5,2.5,0.87,3,0,0
380871,2003,2391.1418393623217,2,2.5,0.98,2,0,0
305707,1992,2022.0492846710697,6,3.0,1.16,1,0,1
371362,2009,2111.0842948242453,3,3.0,0.98,1,0,1
495924,1995,3262.16086902662,3,3.0,1.44,2,0,0
431922,1994,2987.4814498406204,2,3.0,0.92,2,1,1
533065,2010,3214.104441809434,4,1.0,0.73,2,1,1
646416,1992,4383.446560180907,6,2.5,0.76,1,0,0
631080,1991,4115.537149411188,6,2.5,0.75,3,0,1
510565,1985,3524.100166332825,6,2.5,0.63,3,0,1
398916,1989,2889.106737027259,2,2.5,0.87,3,1,0
416223,2001,2401.8264557492644,6,2.0,0.73,3,1,1
550320,1989,3795.802969670546,6,1.5,1.23,2,0,1
293829,1988,2595.861572449831,2,1.5,1.13,0,0,0
94072,1977,1397.4813146060792,4,3.0,0.63,0,1,0
225709,1990,1610.3976477493352,3,2.5,1.11,3,1,1
248794,1998,1726.298396654415,2,2.0,0.99,2,1,1
505526,2010,2688.176819966101,6,2.0,0.82,3,1,0
436123,1991,3202.159292764696,4,3.0,0.72,0,0,0
373303,1999,2255.35884212283,3,3.0,1.0,3,1,1
614866,1988,4341.109588383824,5,1.5,1.08,2,0,0
340460,1990,2503.737093887581,4,2.5,1.16,1,0,0
227517,2007,1243.117629938329,4,1.0,1.07,2,1,1
490474,2003,3107.4994440831374,4,1.0,1.29,2,0,1
347830,1987,2887.5392269612285,3,1.0,0.98,1,1,1
427535,1999,2674.237857270245,4,3.0,0.76,2,1,0
603494,2012,3390.961125470995,4,2.0,0.99,3,1,1
641336,1994,4322.907357973722,6,1.5,1.36,1,1,1
453852,1999,2931.0144890001184,5,1.5,0.78,2,0,1
513850,1996,3429.339648031586,3,2.5,1.13,2,1,0
449528,1999,2761.520066567908,3,3.0,1.02,3,0,1
405628,1981,2945.5251886034443,5,3.0,0.92,3,0,1
63496,1986,968.3106521089526,3,1.0,0.55,2,0,1
689736,2019,3490.2463500079944,6,3.0,1.08,3,1,1
430190,1990,3226.601014206349,3,3.0,1.08,0,1,0
540035,1995,3713.903871638241,2,2.5,1.03,2,0,1
387661,1996,2855.4115755417256,4,1.5,0.79,0,1,1
449392,2000,2837.948433105848,5,1.5,1.08,2,0,1
475065,1988,3362.436379630544,6,2.0,0.38,2,1,0
234993,1977,2536.290528433706,2,1.0,0.97,1,1,1
629262,2007,3943.082451072168,6,1.5,1.02,0,0,1
635601,1994,4213.011528324675,4,2.0,0.91,3,1,1
684005,1999,4604.038115371238,4,2.0,1.56,0,0,0
543180,1980,4063.203432562368,3,2.5,1.08,3,0,1
546585,2002,3247.5687354727456,3,3.0,1.63,3,0,0
176149,2003,1136.3303226551998,2,1.5,0.88,2,1,0
633264,2009,3866.765328785989,2,1.5,1.05,3,0,1
476884,1979,3779.894354240337,4,3.0,0.66,1,0,1
384564,2008,2280.094016324011,2,2.5,0.67,2,1,1
476815,2002,3228.435672999023,3,1.5,0.67,1,0,1
295929,1980,2479.197047588153,4,1.0,1.27,3,0,1
485111,1988,3444.407747200863,6,1.5,0.73,2,0,1
489098,2001,3514.320614217076,2,1.5,0.63,0,1,0
382383,1999,2511.8926517151363,3,1.0,1.04,3,1,1
413580,2003,2619.2019888318305,2,3.0,0.38,2,0,1
579205,2018,3418.3689109536663,2,3.0,0.43,0,1,0
505216,1995,3259.1089393449565,6,2.0,1.09,2,0,0
481366,1987,3549.7772606053886,6,2.5,0.76,0,0,0
220164,1989,1850.4281514829324,2,2.0,0.84,2,0,0
448298,1983,3493.990940822374,4,2.5,0.78,1,0,1
367679,2001,2100.8609043265155,5,2.5,0.67,3,1,0
463328,1987,3400.854529675776,4,1.0,0.88,3,1,0
414427,1988,2883.846869893012,5,1.5,1.29,3,0,1
348131,1988,2802.8764104766105,2,1.0,1.18,2,1,1
527307,1998,3448.051445307474,5,1.5,0.84,2,1,0
452224,1997,3186.1628674590734,3,2.5,1.12,0,0,1
399025,1997,2763.168585391351,2,2.0,0.97,2,0,0
507344,2005,2772.630796723077,5,3.0,1.43,3,1,0
540491,1997,3656.278100109952,5,1.5,0.97,1,1,1
299497,2007,2048.3174510331864,2,1.0,1.15,0,0,1
414772,1999,2619.482055984051,5,1.0,0.79,3,0,0
429656,1998,2829.046026304739,5,2.0,1.02,1,1,0
234085,1990,1982.571967907054,4,1.0,0.78,1,1,0
344935,1998,2499.902952520761,4,1.5,0.83,0,0,0
287874,1976,2967.1612884546525,2,2.0,0.52,0,1,0
493519,1999,3200.7956124475104,3,1.5,1.06,3,1,1
362714,1993,2398.7663578708475,6,1.0,0.86,3,1,1
431074,1996,3203.8305584765726,4,1.0,0.7,0,1,1
421601,1986,2995.342451241728,5,2.0,0.82,3,0,1
454328,1986,3283.191201964029,4,3.0,0.79,2,1,1
476879,1999,2805.53055247936,5,3.0,1.07,3,0,1
322802,1991,2391.684121909495,4,2.5,0.77,1,1,1
768876,2018,4342.844826725487,2,3.0,0.83,3,0,0
589812,1983,4390.416698013317,4,1.5,1.25,2,1,1
382616,1995,2413.446234224274,5,2.5,0.54,3,1,0
355104,1988,2727.6973620561303,3,2.0,0.73,2,1,1
526498,1995,3512.9932814923964,6,2.0,0.97,1,0,1
301978,2004,1870.193333171916,3,2.5,0.93,1,0,0
531289,1983,4069.927552573229,6,2.0,0.72,0,0,0
276992,1985,2394.281884678863,4,1.5,0.69,1,0,0
268231,1985,2109.5462516654534,3,2.0,1.12,3,1,0
494431,1994,3381.2082994283182,5,2.5,0.65,1,1,0
392577,1983,3168.8468007540546,2,2.0,1.15,2,1,0
345476,1981,2735.8440941144327,6,2.5,0.84,1,0,1
554632,1993,3802.8846775618185,5,2.0,1.28,1,0,0
387912,1993,2629.419148691786,5,3.0,0.9,1,1,0
391250,1993,2664.003720090871,6,1.0,1.11,2,1,0
493177,2009,3013.513691740279,4,2.5,0.91,0,1,0
471643,1985,3329.2916809566423,5,3.0,1.15,2,0,0
442382,2012,2470.548122057761,3,2.5,0.62,2,1,1
626890,2014,3821.6057746925294,2,1.0,0.91,2,0,1
372406,2004,2554.708038172207,3,1.5,0.78,0,1,0
369005,1994,2636.034517529926,2,1.5,0.74,3,1,0
331232,1982,2554.547871387326,6,1.0,0.87,3,0,1
555780,1994,3618.868658016877,4,3.0,1.53,2,1,0
707620,2010,4578.138196822097,2,1.0,1.06,1,0,0
571850,1998,3747.3341163740574,3,1.5,1.15,3,0,1
437687,1988,2981.919369859415,5,2.5,0.86,3,0,1
471180,1982,3821.538663531652,6,1.0,0.53,0,1,1
351096,1983,3123.6437058744136,3,1.5,0.67,0,0,1
513317,2004,2946.7832823497447,5,2.5,0.92,3,0,1
372791,1980,3105.27402233465,3,1.5,1.3,2,0,0
198175,1985,1615.8342610263885,4,2.5,1.22,2,1,1
519067,1999,3352.1164358873903,3,1.5,1.25,3,0,0
349690,1981,2730.601245179289,5,2.0,1.34,2,0,1
502388,2001,3055.921179103524,5,2.5,1.1,2,1,0
458642,2012,2514.2843053284423,4,3.0,1.1,1,1,0
510698,2014,2819.3258394171035,6,1.5,1.02,1,1,0
432410,1999,2948.401290919613,3,2.0,1.01,1,1,1
537770,2003,3462.1365555818606,2,1.0,1.23,3,0,1
365870,1995,2460.8027769871624,5,2.5,0.95,1,1,0
288615,2007,1836.438583522326,4,1.0,1.21,0,0,1
591116,2006,3388.44651142242,4,3.0,1.19,3,1,0
622996,2012,3704.3084853223145,2,2.5,0.99,2,1,1
204576,1987,1550.8409636292326,4,2.0,1.13,3,1,1
576522,2016,3164.816748555328,4,2.5,1.62,1,1,1
357626,1994,2485.512148974501,3,2.5,0.82,2,0,0
557347,2013,3158.9820691397367,4,1.5,1.4,2,0,0
264701,1997,1710.008624295538,6,1.0,0.88,2,1,0
222703,1980,2191.692312208601,3,3.0,0.93,0,0,1
332177,2005,1699.847085308101,5,2.5,0.98,3,0,0
575007,2006,3399.716666836221,3,2.5,1.17,3,0,0
295448,1962,3148.654482941677,3,1.5,0.71,3,0,0
387609,2002,2367.7274209848288,6,3.0,0.83,0,1,0
527989,1985,3604.266250729114,6,2.5,0.99,3,0,1
520429,1999,3405.860992085782,2,3.0,0.97,2,1,0
523368,2005,3211.789660437831,3,2.5,0.94,2,0,0
496380,1996,3229.535800288411,5,1.0,1.13,3,1,1
465630,1994,3453.534974554614,3,2.0,0.84,0,1,0
544594,2008,3353.294407081514,3,2.5,0.94,1,1,1
624437,1994,4542.580446243743,4,1.0,0.87,0,1,1
763103,2007,4757.357207843996,6,1.5,0.8,1,1,0
529249,2001,3202.998496048111,5,2.0,0.92,3,0,0
366377,1994,2291.8515594322007,6,1.5,1.34,3,1,0
317010,1981,2730.73578916235,2,1.0,1.16,3,0,0
469226,1999,2999.50863993142,2,3.0,1.62,2,1,1
227818,1991,1629.7914745604262,5,2.0,0.89,2,0,0
341166,2007,1933.442301134846,3,1.5,0.91,3,0,1
410086,1984,3449.2455931796853,2,1.0,1.18,1,0,1
289987,2001,1816.584243021464,4,2.5,1.0,1,0,0
445044,1996,3106.9612138085586,4,2.5,1.1,0,0,0
300025,2010,1554.5041207459792,4,1.5,1.29,2,1,0
330310,1985,2248.4065938367394,6,3.0,0.87,3,1,1
335411,1988,2720.4098263204746,3,1.0,1.49,1,1,1
418922,1986,2997.4803403161286,5,3.0,1.62,1,0,1
418445,1994,3037.6338015119736,2,3.0,0.52,1,1,0
491894,1992,3591.9650387098377,2,1.5,1.04,2,1,1
466124,1999,3028.164344918664,3,1.5,0.96,3,1,1
497769,1972,4080.1295205434,6,2.0,1.05,1,0,1
447536,1993,3118.240508728143,6,1.0,1.32,1,1,0
458926,2017,2476.1788107571388,6,1.5,1.0,0,0,0
395948,1991,2884.9868662605754,6,1.5,1.38,0,1,0
543423,1982,4174.82625034535,2,2.0,1.48,2,1,1
382791,2006,2361.2776786309905,3,2.0,1.24,1,1,1
378322,1971,3404.817319348515,5,2.0,0.84,1,1,0
550176,1993,3995.175265830599,2,1.0,1.06,2,1,0
498694,2016,2585.6300231089367,6,2.5,0.89,1,1,0
255126,1993,1626.1748201589878,5,3.0,1.08,2,0,1
696040,2013,3937.6023567844086,4,2.5,0.86,3,0,0
348146,1992,2315.6448395398143,5,1.5,1.22,3,1,0
554458,1996,3673.390386333396,4,1.0,1.23,3,0,0
620147,2004,3810.317491516157,6,1.5,0.74,2,1,0
230894,1995,1829.965100493995,2,1.0,0.76,2,1,1
309343,1989,2295.6245329221038,4,3.0,1.0,1,0,0
330758,1997,2183.3907278177926,3,3.0,0.55,2,1,1
432110,1975,3826.06686343325,2,3.0,0.88,0,1,0
494544,2001,3191.961985196614,3,3.0,1.05,1,0,0
444968,2000,2899.45604140792,5,2.5,1.17,0,1,0
438051,1989,3111.0095779844733,5,3.0,0.76,1,0,1
433743,1978,3669.955775536675,2,1.5,1.05,2,0,0
542840,2010,3018.269544119937,4,2.5,0.84,3,1,0
361230,2019,1768.8692942511846,2,3.0,1.06,1,0,0
424016,1986,3534.4400276160386,2,1.0,0.59,1,0,1
508298,2003,2981.990048312184,6,2.5,0.9,2,0,1
462869,1983,3627.465285893737,2,2.0,1.25,2,1,0
445777,1995,2959.185233562763,4,1.5,0.96,3,0,0
503301,1987,3593.344471451971,4,2.5,1.12,2,1,1
409818,1990,3208.4573456362805,2,2.5,1.07,0,1,1
347408,1977,2689.055655954583,6,2.0,1.27,3,1,0
530693,2007,3006.953335575303,6,2.0,1.31,2,0,1
413096,1991,2829.9746776305874,2,3.0,1.24,3,0,0
393196,2018,2230.311097237127,2,1.0,0.91,1,1,1
609464,1999,4061.766415736679,6,1.5,1.18,0,1,1
598964,1991,3999.432132710048,3,3.0,1.27,3,1,0
379002,1986,2623.6828175550336,6,3.0,1.03,2,1,0
609812,1998,3917.4194448359895,3,2.5,0.98,3,0,0
617208,1993,4184.726063008233,4,1.5,0.8,3,1,0
